,Bias / V,STS,error,site
2280,3.4992323,2.0659332381142326,0.2784794083032619,UnfaultedMiddle
2281,-2.411249576923077,2.0828195957779005,0.018879596558099572,UnfaultedRestatom
2282,-2.3987128846153847,2.101531046272237,0.01824215046616272,UnfaultedRestatom
2283,-2.3862410769230773,2.1214840732571885,0.017864964814272497,UnfaultedRestatom
2284,-2.3737194615384616,2.1329509719339224,0.017043797880305096,UnfaultedRestatom
2285,-2.361074692307693,2.145862311700697,0.016735161647458616,UnfaultedRestatom
2286,-2.348533346153846,2.1556883704259593,0.01615021022370776,UnfaultedRestatom
2287,-2.335908115384615,2.1556756775846657,0.015798965962738613,UnfaultedRestatom
2288,-2.323301115384615,2.156608691912478,0.015496679681560814,UnfaultedRestatom
2289,-2.31077626923077,2.1518129939085897,0.015446455627897355,UnfaultedRestatom
2290,-2.298203346153846,2.139777584341469,0.014935594797223044,UnfaultedRestatom
2291,-2.2855428846153845,2.128324460241914,0.014815640826304797,UnfaultedRestatom
2292,-2.2729843846153845,2.1113635301196476,0.014152004264373103,UnfaultedRestatom
2293,-2.2603845,2.090429717125862,0.014362444194398024,UnfaultedRestatom
2294,-2.2478919615384614,2.0641052725511,0.014501780669321873,UnfaultedRestatom
2295,-2.2354686153846153,2.033535428213717,0.014080401576839688,UnfaultedRestatom
2296,-2.223076461538462,2.0027524020043916,0.013424348148359754,UnfaultedRestatom
2297,-2.2106371538461542,1.9656569432494821,0.01400500872313876,UnfaultedRestatom
2298,-2.1980337307692297,1.923780226154668,0.014237265211321189,UnfaultedRestatom
2299,-2.1854871923076926,1.8763990411865537,0.014859960484250655,UnfaultedRestatom
2300,-2.1728225384615385,1.8245864961726108,0.015146949506905663,UnfaultedRestatom
2301,-2.1602445000000006,1.7758907659081573,0.015498919636467427,UnfaultedRestatom
2302,-2.1477152692307695,1.7230881693593527,0.015522978163109965,UnfaultedRestatom
2303,-2.135105884615385,1.6635365872800187,0.01691193014294574,UnfaultedRestatom
2304,-2.122499769230769,1.6058357791433138,0.01743652878724654,UnfaultedRestatom
2305,-2.1099312692307692,1.548715923819585,0.018225401231533322,UnfaultedRestatom
2306,-2.0972946538461534,1.4875384676586911,0.017717877070458136,UnfaultedRestatom
2307,-2.0847531153846157,1.4304697326730893,0.017688320887733217,UnfaultedRestatom
2308,-2.0722529230769227,1.3723284423163047,0.018384230864840135,UnfaultedRestatom
2309,-2.0597472692307695,1.3152080466346592,0.018772774201004712,UnfaultedRestatom
